VIN,VB1,C0,R0,L1,W1,L2,W2,L3,W3,L4,W4,L5,W5,Power,Gain,BW_3dB,UGB,PM,GM
378.0,854.0,4.0,3.0,509.0,88.0,869.0,64.0,600.0,71.0,280.0,48.0,919.0,36.0,5.473027e-05,62.5373,10785.12,12750420.0,84.8491,41.0447
739.0,846.0,1.0,6.0,516.0,76.0,977.0,64.0,170.0,57.0,193.0,33.0,759.0,18.0,4.600515e-05,59.43461,63244.55,39459980.0,64.1324,29.3836
333.0,791.0,1.0,1.0,402.0,23.0,977.0,26.0,872.0,79.0,162.0,89.0,661.0,29.0,8.697588e-05,60.68406,40642.28,30874990.0,63.3919,39.7925
345.0,877.0,4.0,6.0,262.0,82.0,846.0,72.0,287.0,88.0,323.0,90.0,393.0,23.0,4.357768e-05,57.51574,16783.42,19841090.0,120.482,22.4797
273.0,807.0,1.0,1.0,426.0,91.0,175.0,97.0,179.0,25.0,746.0,15.0,974.0,29.0,0.000452667,28.0885,8193758.0,181038800.0,0.0,0.0
274.0,845.0,7.0,2.0,258.0,67.0,173.0,70.0,207.0,47.0,302.0,92.0,332.0,87.0,0.0003094992,56.24548,63244.55,438383300.0,27.6918,11.3984
483.0,207.0,4.0,3.0,599.0,15.0,853.0,88.0,481.0,19.0,585.0,66.0,174.0,76.0,0.001172761,10.67181,2174500.0,6729644.0,141.67,18.8463
903.0,755.0,2.0,1.0,743.0,90.0,879.0,20.0,713.0,36.0,112.0,38.0,957.0,13.0,4.352727e-05,61.31518,10785.12,12750420.0,62.2683,13.6106
922.0,769.0,1.0,1.0,757.0,81.0,936.0,34.0,598.0,25.0,135.0,38.0,969.0,25.0,5.543166e-05,61.04695,26117.46,25358040.0,64.3573,17.1814
917.0,432.0,1.0,2.0,700.0,9.0,475.0,94.0,895.0,53.0,359.0,89.0,108.0,31.0,7.78316e-05,11.00621,153147.4,473963.5,78.504,56.9168
312.0,798.0,1.0,1.0,466.0,15.0,917.0,7.0,837.0,81.0,100.0,93.0,629.0,30.0,5.783891e-05,50.60837,40642.28,10472090.0,73.623,51.5432
771.0,911.0,1.0,4.0,371.0,68.0,450.0,68.0,991.0,14.0,534.0,44.0,105.0,50.0,7.250888e-05,56.8059,40642.28,30874990.0,88.9492,30.2088
347.0,795.0,1.0,1.0,442.0,16.0,976.0,18.0,879.0,68.0,168.0,93.0,606.0,20.0,6.082298e-05,60.4189,26117.46,25358040.0,63.5547,26.6569
464.0,823.0,2.0,4.0,738.0,12.0,801.0,65.0,939.0,29.0,543.0,60.0,943.0,34.0,9.051486e-05,18.82782,577079.0,4324649.0,99.283,28.0535
776.0,881.0,1.0,6.0,969.0,7.0,982.0,48.0,305.0,51.0,228.0,27.0,707.0,17.0,1.631032e-05,49.81899,40642.28,8193759.0,63.3026,20.4438
531.0,882.0,1.0,3.0,512.0,15.0,121.0,15.0,484.0,19.0,449.0,65.0,240.0,61.0,6.942201e-05,54.33609,63244.55,25358040.0,92.8709,32.896
455.0,890.0,4.0,3.0,794.0,15.0,137.0,33.0,872.0,23.0,481.0,66.0,173.0,40.0,8.892227e-05,35.2565,98416.24,5265529.0,105.671,39.0878
369.0,847.0,1.0,1.0,373.0,11.0,935.0,15.0,873.0,75.0,108.0,93.0,593.0,32.0,3.718562e-05,55.46519,26117.46,10472090.0,68.2016,27.8052
328.0,829.0,4.0,1.0,246.0,32.0,862.0,62.0,577.0,33.0,536.0,87.0,829.0,44.0,9.199503e-05,27.22205,370846.0,8193759.0,73.1359,17.859
678.0,806.0,1.0,9.0,530.0,12.0,446.0,65.0,179.0,74.0,634.0,39.0,798.0,14.0,0.0001039098,40.17847,577079.0,61404200.0,56.5633,20.1577
329.0,438.0,8.0,3.0,947.0,38.0,257.0,74.0,156.0,32.0,893.0,37.0,185.0,16.0,0.001420462,11.86191,3383769.0,61404200.0,31.0688,16.3471
821.0,438.0,3.0,4.0,725.0,42.0,446.0,90.0,468.0,42.0,721.0,83.0,980.0,99.0,0.0001665038,18.70864,898000.8,5265529.0,7.03344,5.6494
885.0,738.0,1.0,1.0,788.0,92.0,888.0,7.0,716.0,43.0,116.0,38.0,957.0,14.0,3.868946e-05,48.78962,63244.55,16295760.0,62.4067,20.5798
275.0,858.0,5.0,5.0,899.0,83.0,885.0,73.0,287.0,94.0,324.0,89.0,370.0,15.0,5.445911e-05,59.99744,10785.12,12750420.0,115.184,25.9232
543.0,924.0,1.0,3.0,591.0,10.0,112.0,20.0,174.0,13.0,530.0,56.0,217.0,24.0,2.407501e-05,55.87493,26117.46,12750420.0,62.0858,17.9169
697.0,854.0,2.0,2.0,917.0,85.0,795.0,27.0,749.0,18.0,573.0,88.0,977.0,76.0,5.501232e-05,63.88168,10785.12,10472090.0,81.6629,41.7458
435.0,843.0,1.0,2.0,887.0,33.0,524.0,43.0,498.0,59.0,321.0,22.0,952.0,83.0,5.911626e-05,24.88727,898000.8,16295760.0,72.4123,52.8571
670.0,787.0,2.0,2.0,928.0,99.0,984.0,50.0,730.0,58.0,524.0,73.0,654.0,44.0,0.0001267157,44.75193,238315.2,30874990.0,93.1093,36.5249
220.0,751.0,1.0,3.0,931.0,72.0,838.0,5.0,595.0,47.0,178.0,87.0,151.0,3.0,4.391921e-05,55.91478,40642.28,16295760.0,80.4033,48.5421
559.0,907.0,2.0,3.0,599.0,14.0,113.0,26.0,475.0,17.0,549.0,66.0,190.0,24.0,4.167233e-05,29.76086,238315.2,5265529.0,78.0774,33.2502
393.0,857.0,3.0,2.0,731.0,85.0,804.0,59.0,590.0,74.0,253.0,59.0,934.0,32.0,4.960528e-05,41.64924,98416.24,12750420.0,56.3257,11.8684
530.0,924.0,1.0,3.0,565.0,15.0,122.0,20.0,156.0,11.0,467.0,50.0,274.0,59.0,3.050888e-05,53.56093,40642.28,12750420.0,79.2226,39.2688
702.0,609.0,8.0,1.0,637.0,76.0,245.0,9.0,221.0,1.0,347.0,29.0,701.0,40.0,0.0004998282,17.53913,577079.0,2779135.0,123.63,28.9179
452.0,857.0,6.0,1.0,647.0,77.0,854.0,73.0,281.0,97.0,323.0,73.0,335.0,15.0,5.533639e-05,58.46574,10785.12,10472090.0,55.2618,7.52956
459.0,717.0,5.0,1.0,640.0,68.0,295.0,22.0,231.0,62.0,660.0,96.0,805.0,16.0,0.0002356599,38.61577,370846.0,25358040.0,74.6119,26.9674
621.0,456.0,4.0,9.0,918.0,23.0,492.0,59.0,155.0,66.0,345.0,72.0,819.0,46.0,0.0003378022,18.27081,1397391.0,181038800.0,1.74765,628.039
393.0,854.0,4.0,3.0,509.0,80.0,790.0,64.0,619.0,70.0,373.0,50.0,920.0,38.0,5.853992e-05,64.18123,10785.12,12750420.0,86.0241,38.8658
663.0,900.0,1.0,1.0,903.0,91.0,822.0,20.0,708.0,18.0,519.0,80.0,958.0,79.0,2.148866e-05,57.46318,10785.12,8193759.0,66.1856,17.0586
434.0,283.0,7.0,1.0,400.0,47.0,486.0,43.0,603.0,70.0,905.0,90.0,113.0,22.0,0.001638141,18.9147,3383769.0,30874990.0,48.4137,14.0001
654.0,665.0,1.0,2.0,900.0,66.0,788.0,10.0,576.0,38.0,381.0,87.0,217.0,4.0,0.0001242883,63.05836,40642.28,61404200.0,78.0918,33.7288
336.0,391.0,4.0,1.0,812.0,14.0,778.0,96.0,969.0,41.0,852.0,12.0,347.0,2.0,0.0006310111,46.24168,153147.4,30874990.0,66.7802,15.2971
699.0,740.0,2.0,1.0,188.0,3.0,516.0,9.0,239.0,4.0,323.0,86.0,945.0,22.0,8.063384e-05,12.33646,577079.0,2174501.0,85.3655,41.1311
287.0,739.0,1.0,3.0,924.0,64.0,844.0,97.0,562.0,92.0,179.0,85.0,113.0,10.0,0.0004494854,49.68785,577079.0,560278700.0,30.1037,14.7227
522.0,839.0,1.0,2.0,484.0,31.0,529.0,51.0,572.0,59.0,395.0,82.0,994.0,84.0,0.0001064658,63.53571,40642.28,61404200.0,70.2887,30.6864
754.0,856.0,1.0,6.0,996.0,6.0,996.0,56.0,344.0,57.0,250.0,33.0,748.0,12.0,2.167309e-05,56.59606,26117.46,10472090.0,61.8882,21.0252
691.0,856.0,1.0,6.0,971.0,11.0,981.0,56.0,318.0,56.0,271.0,33.0,797.0,17.0,3.303883e-05,58.36963,26117.46,16295760.0,65.4339,34.2959
500.0,850.0,2.0,2.0,763.0,4.0,796.0,60.0,427.0,64.0,260.0,49.0,296.0,36.0,6.643066e-05,29.57776,238315.2,6729644.0,92.2848,43.3445
713.0,606.0,4.0,7.0,649.0,94.0,461.0,10.0,881.0,17.0,999.0,48.0,279.0,66.0,0.0002248197,20.18247,577079.0,6729644.0,-1.7141,-5.25731
723.0,641.0,2.0,1.0,796.0,89.0,770.0,17.0,769.0,33.0,161.0,34.0,855.0,24.0,0.0002152819,64.60325,40642.28,48044980.0,89.8654,54.7699
515.0,900.0,1.0,1.0,588.0,11.0,131.0,31.0,171.0,14.0,529.0,65.0,253.0,59.0,6.408166e-05,55.57541,63244.55,25358040.0,70.3836,21.8526
747.0,706.0,2.0,1.0,446.0,77.0,629.0,8.0,200.0,43.0,352.0,82.0,921.0,22.0,6.9186e-05,34.33715,370846.0,16295760.0,83.471,35.3626
728.0,831.0,1.0,4.0,397.0,67.0,518.0,62.0,921.0,40.0,534.0,84.0,517.0,49.0,0.0001393785,33.10131,898000.8,48044980.0,43.5306,14.5394
868.0,781.0,1.0,1.0,752.0,78.0,951.0,21.0,599.0,24.0,167.0,40.0,913.0,24.0,5.578229e-05,63.82924,26117.46,25358040.0,61.2954,17.0172
888.0,770.0,1.0,1.0,794.0,88.0,857.0,14.0,630.0,45.0,141.0,37.0,959.0,21.0,4.038858e-05,43.75712,153147.4,16295760.0,59.6618,18.1152
690.0,854.0,2.0,1.0,782.0,85.0,823.0,28.0,677.0,18.0,545.0,83.0,971.0,81.0,5.674534e-05,65.92672,6930.448,12750420.0,75.6773,22.1744
732.0,824.0,1.0,2.0,900.0,91.0,796.0,26.0,733.0,18.0,519.0,83.0,975.0,76.0,8.681792e-05,66.21348,16783.42,30874990.0,73.038,35.2142
848.0,840.0,2.0,2.0,924.0,99.0,823.0,35.0,537.0,54.0,465.0,69.0,944.0,43.0,4.402537e-05,49.32362,63244.55,12750420.0,70.5921,27.8019
600.0,889.0,1.0,1.0,925.0,70.0,800.0,14.0,585.0,42.0,205.0,86.0,223.0,5.0,9.759221e-06,37.69711,63244.55,4324649.0,40.7615,7.9928
422.0,559.0,6.0,1.0,218.0,50.0,715.0,88.0,870.0,70.0,677.0,83.0,529.0,41.0,0.001573611,55.23977,238315.2,682174000.0,3.50034,9.4052
491.0,862.0,1.0,2.0,909.0,29.0,488.0,44.0,523.0,58.0,297.0,16.0,954.0,81.0,4.349223e-05,23.50792,898000.8,10472090.0,64.8759,55.6965
680.0,842.0,1.0,6.0,989.0,84.0,956.0,38.0,393.0,59.0,251.0,33.0,814.0,15.0,3.273292e-05,62.21543,26117.46,25358040.0,53.5081,33.8419
543.0,906.0,1.0,2.0,599.0,11.0,138.0,26.0,103.0,14.0,524.0,50.0,190.0,23.0,3.516445e-05,52.65372,63244.55,19841090.0,62.9755,18.2423
331.0,839.0,1.0,2.0,336.0,64.0,450.0,73.0,608.0,42.0,517.0,85.0,463.0,50.0,0.0001610321,31.44211,1397391.0,61404200.0,60.0721,19.8818
719.0,773.0,2.0,1.0,168.0,5.0,644.0,8.0,209.0,45.0,328.0,86.0,960.0,15.0,3.722058e-05,43.14545,63244.55,8193759.0,74.9367,17.98
669.0,422.0,3.0,1.0,207.0,16.0,185.0,11.0,175.0,5.0,396.0,85.0,671.0,48.0,0.001350386,55.41303,153147.4,871857100.0,70.465,18.721
719.0,630.0,2.0,1.0,512.0,67.0,669.0,9.0,239.0,2.0,710.0,26.0,926.0,24.0,0.0001955122,64.19475,26117.46,39459980.0,83.8572,36.9044
704.0,770.0,2.0,1.0,794.0,89.0,799.0,22.0,781.0,35.0,167.0,30.0,916.0,16.0,6.919131e-05,39.87265,238315.2,19841090.0,50.0015,10.1328
680.0,829.0,1.0,6.0,968.0,87.0,965.0,50.0,359.0,56.0,250.0,34.0,754.0,17.0,5.127818e-05,62.17313,40642.28,48044980.0,66.4958,29.2133
673.0,617.0,8.0,1.0,603.0,76.0,245.0,6.0,200.0,1.0,765.0,29.0,701.0,40.0,0.0004498152,35.81974,153147.4,10472090.0,111.938,28.0009
492.0,892.0,1.0,2.0,964.0,30.0,567.0,43.0,492.0,48.0,334.0,77.0,996.0,89.0,3.782607e-05,60.31976,26117.46,19841090.0,63.4929,21.0936
440.0,877.0,3.0,3.0,738.0,82.0,803.0,64.0,617.0,65.0,364.0,44.0,938.0,37.0,3.758336e-05,64.53313,6930.448,10472090.0,62.2677,15.2267
754.0,778.0,1.0,1.0,979.0,8.0,947.0,65.0,179.0,78.0,206.0,44.0,796.0,1.0,2.679391e-05,16.14335,898000.8,6729644.0,-27.8213,-4.09074
528.0,829.0,5.0,5.0,613.0,83.0,317.0,25.0,412.0,90.0,841.0,80.0,786.0,14.0,6.059448e-05,65.3709,6930.448,16295760.0,90.2201,24.9625
732.0,638.0,7.0,5.0,642.0,55.0,703.0,65.0,162.0,86.0,386.0,93.0,119.0,22.0,0.0002718376,17.28387,898000.8,61404200.0,-1.3217,480.399
450.0,839.0,4.0,9.0,275.0,62.0,356.0,94.0,727.0,43.0,181.0,65.0,890.0,69.0,0.0001904227,14.92158,1397391.0,19841090.0,10.5125,5.20113
668.0,805.0,1.0,6.0,536.0,12.0,201.0,65.0,213.0,69.0,647.0,34.0,798.0,23.0,0.0001431772,30.08221,1397391.0,48044980.0,63.3751,19.8567
501.0,852.0,2.0,3.0,479.0,79.0,779.0,66.0,567.0,66.0,390.0,49.0,942.0,38.0,6.108678e-05,64.53839,16783.42,25358040.0,68.6716,33.1426
776.0,881.0,1.0,6.0,969.0,7.0,982.0,56.0,305.0,51.0,228.0,32.0,657.0,17.0,1.81913e-05,54.52238,26117.46,10472090.0,64.5046,22.5788
630.0,753.0,1.0,1.0,931.0,70.0,554.0,9.0,601.0,48.0,204.0,89.0,195.0,8.0,9.525892e-05,59.51105,40642.28,39459980.0,70.0772,50.2422
888.0,771.0,1.0,1.0,731.0,91.0,887.0,10.0,591.0,39.0,157.0,33.0,895.0,19.0,3.127249e-05,38.8195,153147.4,12750420.0,63.9104,18.9399
652.0,752.0,1.0,3.0,950.0,61.0,630.0,15.0,540.0,45.0,359.0,93.0,198.0,5.0,9.149638e-05,55.01318,98416.24,48044980.0,75.6805,28.5025
466.0,841.0,1.0,2.0,501.0,34.0,527.0,39.0,618.0,57.0,374.0,21.0,997.0,79.0,5.518675e-05,25.59252,898000.8,16295760.0,66.7204,51.9308
664.0,904.0,1.0,1.0,844.0,89.0,867.0,31.0,707.0,16.0,548.0,83.0,968.0,90.0,2.481418e-05,65.73515,6930.448,10472090.0,61.6805,15.2433
773.0,812.0,1.0,5.0,535.0,13.0,991.0,63.0,170.0,50.0,232.0,35.0,798.0,14.0,4.981209e-05,56.66151,63244.55,30874990.0,75.6706,28.8345
322.0,861.0,1.0,1.0,384.0,13.0,935.0,15.0,884.0,66.0,179.0,90.0,660.0,23.0,2.186716e-05,58.30513,16783.42,8193759.0,61.5119,18.5501
655.0,866.0,1.0,6.0,955.0,9.0,981.0,61.0,312.0,53.0,249.0,26.0,702.0,17.0,3.08123e-05,56.82412,26117.46,16295760.0,65.561,36.9633
789.0,389.0,4.0,2.0,236.0,16.0,643.0,12.0,221.0,5.0,387.0,82.0,690.0,48.0,0.0004659033,32.15002,370846.0,12750420.0,137.631,15.2925
207.0,802.0,1.0,1.0,931.0,69.0,631.0,15.0,592.0,44.0,216.0,99.0,247.0,14.0,8.07673e-05,60.27216,40642.28,30874990.0,68.4504,36.2067
726.0,687.0,3.0,1.0,206.0,13.0,610.0,12.0,221.0,42.0,284.0,85.0,952.0,26.0,0.0001140005,36.87712,238315.2,16295760.0,93.9428,34.5384
673.0,818.0,1.0,6.0,942.0,87.0,996.0,56.0,323.0,74.0,243.0,33.0,796.0,17.0,6.204734e-05,60.80199,63244.55,61404200.0,66.5731,26.4831
775.0,856.0,1.0,6.0,996.0,6.0,982.0,55.0,344.0,57.0,209.0,33.0,748.0,13.0,1.982048e-05,55.09485,26117.46,10472090.0,65.9029,22.402
709.0,638.0,2.0,1.0,842.0,90.0,736.0,25.0,741.0,30.0,102.0,37.0,560.0,20.0,0.0003064735,52.9926,153147.4,61404200.0,98.7115,51.7587
739.0,846.0,1.0,6.0,970.0,11.0,977.0,66.0,314.0,61.0,267.0,32.0,751.0,17.0,3.657282e-05,55.08957,40642.28,19841090.0,72.0095,30.2819
463.0,699.0,5.0,4.0,142.0,15.0,145.0,32.0,125.0,14.0,410.0,24.0,958.0,28.0,0.0005940227,15.90094,3383769.0,231377800.0,52.9284,24.1542
503.0,900.0,3.0,2.0,471.0,6.0,789.0,63.0,621.0,64.0,251.0,48.0,882.0,38.0,2.459509e-05,57.15251,10785.12,5265529.0,62.7248,10.7943
561.0,894.0,1.0,5.0,597.0,83.0,890.0,75.0,287.0,87.0,331.0,83.0,401.0,15.0,2.696331e-05,60.62461,26117.46,19841090.0,35.1914,11.1592
734.0,387.0,1.0,1.0,988.0,17.0,954.0,64.0,191.0,71.0,611.0,40.0,797.0,2.0,8.254454e-05,29.96472,1397391.0,30874990.0,53.766,14.3344
221.0,757.0,1.0,1.0,889.0,74.0,631.0,15.0,637.0,34.0,291.0,87.0,190.0,18.0,0.000170793,56.09663,98416.24,48044980.0,80.8397,44.407
682.0,829.0,1.0,6.0,945.0,85.0,966.0,53.0,321.0,56.0,250.0,34.0,796.0,9.0,4.573813e-05,34.57511,577079.0,25358040.0,35.4355,20.0194
379.0,770.0,1.0,1.0,438.0,28.0,885.0,17.0,921.0,70.0,216.0,86.0,591.0,20.0,8.370405e-05,61.67285,40642.28,30874990.0,63.1046,39.1331
718.0,607.0,2.0,1.0,789.0,92.0,831.0,21.0,737.0,42.0,155.0,36.0,903.0,27.0,0.0002594226,50.92893,153147.4,61404200.0,95.6775,52.8143
665.0,903.0,1.0,1.0,841.0,88.0,821.0,31.0,717.0,17.0,543.0,83.0,967.0,81.0,2.414042e-05,61.04048,10785.12,10472090.0,58.5696,14.0709
224.0,798.0,1.0,8.0,182.0,8.0,998.0,16.0,880.0,79.0,112.0,92.0,541.0,33.0,8.020408e-05,51.80006,63244.55,30874990.0,115.413,30.5703
439.0,867.0,1.0,1.0,476.0,83.0,801.0,60.0,618.0,74.0,277.0,49.0,269.0,36.0,5.351152e-05,37.78048,370846.0,25358040.0,55.8486,19.5725
654.0,737.0,1.0,1.0,941.0,58.0,788.0,10.0,611.0,37.0,425.0,93.0,200.0,4.0,7.075207e-05,63.39366,26117.46,30874990.0,57.5082,17.796
359.0,839.0,1.0,2.0,273.0,17.0,527.0,63.0,600.0,42.0,724.0,85.0,500.0,50.0,0.0001299392,61.93778,63244.55,61404200.0,63.3896,22.8842
546.0,853.0,1.0,3.0,548.0,77.0,788.0,63.0,691.0,68.0,389.0,47.0,281.0,38.0,6.503869e-05,34.20545,577079.0,25358040.0,79.3498,41.4177
348.0,843.0,1.0,1.0,372.0,15.0,935.0,9.0,868.0,76.0,148.0,94.0,632.0,32.0,3.245625e-05,49.63831,40642.28,8193759.0,71.0859,33.0592
452.0,937.0,1.0,3.0,590.0,9.0,103.0,19.0,430.0,16.0,538.0,65.0,293.0,62.0,2.765165e-05,60.96091,10785.12,12750420.0,73.5728,27.6223
663.0,870.0,1.0,1.0,945.0,91.0,772.0,27.0,684.0,18.0,505.0,88.0,956.0,77.0,4.313098e-05,62.24311,16783.42,16295760.0,60.7308,16.3553
626.0,927.0,9.0,1.0,198.0,70.0,621.0,65.0,427.0,87.0,543.0,89.0,790.0,17.0,1.354847e-05,27.80513,40642.28,1397392.0,-48.5365,-3.93327
242.0,794.0,1.0,2.0,369.0,47.0,159.0,56.0,186.0,63.0,360.0,49.0,502.0,23.0,0.0003734501,27.19413,8193758.0,148689600.0,62.0809,22.2926
702.0,636.0,1.0,1.0,794.0,88.0,727.0,14.0,646.0,41.0,141.0,37.0,964.0,20.0,0.0001811849,63.82835,63244.55,95551890.0,68.7408,53.429
516.0,854.0,2.0,3.0,494.0,80.0,784.0,64.0,716.0,68.0,412.0,43.0,946.0,40.0,5.785337e-05,65.04526,16783.42,25358040.0,67.2583,37.1631
493.0,887.0,3.0,2.0,599.0,15.0,157.0,31.0,481.0,21.0,585.0,67.0,194.0,71.0,8.95326e-05,52.87868,26117.46,10472090.0,99.1528,34.0565
494.0,800.0,1.0,1.0,411.0,34.0,473.0,45.0,586.0,62.0,349.0,92.0,989.0,87.0,0.0001928967,62.59856,98416.24,95551890.0,65.8207,33.2645
784.0,960.0,1.0,1.0,267.0,3.0,536.0,56.0,918.0,42.0,724.0,84.0,859.0,39.0,6.981503e-06,29.00397,98416.24,2174501.0,21.3031,3.84529
439.0,939.0,2.0,1.0,590.0,13.0,117.0,22.0,612.0,20.0,504.0,63.0,318.0,68.0,2.779457e-05,62.60796,6930.448,6729644.0,72.2488,15.9768
298.0,701.0,4.0,3.0,509.0,54.0,752.0,24.0,679.0,56.0,151.0,69.0,460.0,80.0,0.0003222831,32.75096,370846.0,116340400.0,52.6331,31.3327
865.0,735.0,1.0,1.0,729.0,91.0,828.0,21.0,132.0,43.0,175.0,45.0,544.0,26.0,5.056854e-05,22.63167,1397391.0,16295760.0,80.1756,37.411
726.0,431.0,2.0,1.0,173.0,11.0,627.0,12.0,225.0,43.0,387.0,77.0,690.0,48.0,0.0001703985,17.36239,2174500.0,12750420.0,114.287,17.8697
337.0,670.0,6.0,1.0,544.0,83.0,986.0,71.0,209.0,57.0,153.0,29.0,878.0,14.0,0.0003532678,47.22934,238315.2,39459980.0,92.4168,35.8825
339.0,739.0,8.0,1.0,273.0,81.0,295.0,22.0,358.0,95.0,799.0,95.0,805.0,26.0,0.0002043533,39.9308,238315.2,19841090.0,91.6366,29.503
596.0,593.0,2.0,7.0,727.0,68.0,640.0,57.0,959.0,72.0,719.0,89.0,113.0,71.0,0.0007438566,18.07456,3383769.0,61404200.0,5.81475,5.768
478.0,870.0,1.0,2.0,964.0,30.0,559.0,41.0,492.0,57.0,339.0,79.0,994.0,85.0,5.425225e-05,59.00022,40642.28,25358040.0,67.5923,35.4556
610.0,439.0,4.0,7.0,725.0,23.0,986.0,94.0,637.0,43.0,361.0,5.0,620.0,79.0,0.000303042,2.831378,1397391.0,1147697.0,165.897,0.0
356.0,859.0,5.0,6.0,953.0,83.0,301.0,74.0,391.0,88.0,323.0,87.0,331.0,16.0,0.000111499,24.05527,577079.0,10472090.0,63.7968,18.1228
648.0,751.0,1.0,3.0,935.0,68.0,834.0,10.0,602.0,38.0,363.0,97.0,180.0,4.0,6.333812e-05,62.51457,26117.46,30874990.0,76.0399,37.4136
702.0,634.0,2.0,1.0,797.0,89.0,749.0,21.0,716.0,42.0,100.0,32.0,925.0,24.0,0.0002423565,60.636,63244.55,61404200.0,90.7213,53.6125
290.0,803.0,1.0,4.0,959.0,90.0,963.0,75.0,247.0,27.0,772.0,80.0,391.0,83.0,0.0001490574,24.07235,2174500.0,30874990.0,32.1863,11.9202
472.0,887.0,3.0,3.0,480.0,13.0,115.0,22.0,465.0,17.0,529.0,64.0,293.0,25.0,5.030677e-05,24.36031,238315.2,3383770.0,86.0415,36.0408
491.0,856.0,1.0,1.0,472.0,40.0,570.0,44.0,588.0,59.0,302.0,73.0,998.0,83.0,7.176572e-05,62.24593,40642.28,39459980.0,54.9598,16.8189
337.0,700.0,6.0,1.0,737.0,78.0,998.0,71.0,167.0,30.0,146.0,34.0,942.0,17.0,0.0002819673,22.75069,1397391.0,12750420.0,86.5393,39.2232
658.0,791.0,1.0,3.0,869.0,99.0,870.0,33.0,495.0,14.0,566.0,72.0,651.0,84.0,0.0001693255,45.64759,238315.2,61404200.0,85.4092,16.6684
883.0,771.0,1.0,1.0,757.0,81.0,972.0,21.0,598.0,24.0,181.0,41.0,908.0,25.0,5.967763e-05,62.39495,26117.46,25358040.0,65.0739,20.0032
894.0,735.0,1.0,1.0,720.0,80.0,739.0,15.0,175.0,44.0,191.0,49.0,911.0,26.0,3.64949e-05,26.68316,577079.0,12750420.0,75.3958,32.2455
322.0,784.0,1.0,5.0,533.0,14.0,966.0,64.0,178.0,74.0,610.0,38.0,797.0,11.0,0.0001011891,36.46664,898000.8,39459980.0,65.5895,26.3714
474.0,840.0,1.0,2.0,964.0,30.0,521.0,40.0,492.0,48.0,282.0,85.0,993.0,85.0,9.629709e-05,61.44515,40642.28,39459980.0,78.7611,39.6253
470.0,857.0,4.0,2.0,507.0,85.0,804.0,64.0,617.0,71.0,373.0,49.0,926.0,38.0,5.424556e-05,64.46774,10785.12,12750420.0,66.1079,15.5279
592.0,899.0,1.0,3.0,591.0,6.0,110.0,22.0,154.0,23.0,472.0,48.0,209.0,33.0,3.526949e-05,36.74462,238315.2,12750420.0,81.1432,38.4515
631.0,861.0,1.0,1.0,900.0,85.0,867.0,31.0,708.0,17.0,545.0,81.0,927.0,81.0,5.360862e-05,66.79888,10785.12,19841090.0,62.113,17.8936
692.0,678.0,2.0,1.0,789.0,94.0,829.0,13.0,806.0,43.0,102.0,33.0,878.0,27.0,0.0001594538,55.26726,63244.55,30874990.0,85.4399,57.3958
353.0,833.0,1.0,1.0,371.0,15.0,934.0,20.0,882.0,70.0,171.0,89.0,598.0,23.0,4.08878e-05,60.16391,26117.46,16295760.0,60.3135,20.3676
877.0,798.0,2.0,1.0,812.0,6.0,523.0,65.0,882.0,27.0,390.0,89.0,119.0,80.0,9.861731e-05,21.56101,98416.24,898001.8,86.5039,0.0
494.0,701.0,6.0,4.0,142.0,15.0,843.0,29.0,145.0,15.0,410.0,28.0,958.0,30.0,0.000171508,32.37616,370846.0,231377800.0,63.5656,21.8395
807.0,470.0,2.0,1.0,946.0,78.0,866.0,90.0,184.0,44.0,291.0,39.0,541.0,77.0,0.0001823461,11.45295,3383769.0,8193759.0,119.581,11.559
630.0,854.0,1.0,1.0,903.0,85.0,823.0,27.0,707.0,2.0,520.0,83.0,971.0,81.0,5.824122e-05,12.57773,370846.0,1397392.0,66.5037,19.3495
384.0,876.0,4.0,3.0,447.0,79.0,780.0,68.0,642.0,74.0,358.0,54.0,843.0,36.0,4.23156e-05,63.07636,10785.12,10472090.0,71.2815,22.7971
791.0,677.0,1.0,1.0,790.0,94.0,829.0,21.0,180.0,29.0,186.0,45.0,617.0,26.0,0.000124043,32.4516,1397391.0,48044980.0,85.482,35.7904
522.0,842.0,1.0,1.0,380.0,34.0,526.0,46.0,494.0,59.0,311.0,15.0,990.0,85.0,5.802623e-05,21.57834,1397391.0,16295760.0,51.8127,14.8815
534.0,829.0,5.0,2.0,612.0,83.0,880.0,73.0,414.0,93.0,819.0,90.0,808.0,22.0,7.718875e-05,65.43163,10785.12,12750420.0,58.5309,12.8014
694.0,757.0,1.0,1.0,196.0,16.0,612.0,4.0,185.0,31.0,379.0,89.0,919.0,19.0,3.257919e-05,32.29678,370846.0,10472090.0,76.4117,23.5735
530.0,813.0,1.0,1.0,434.0,15.0,996.0,18.0,884.0,66.0,162.0,93.0,682.0,23.0,4.772007e-05,61.13749,26117.46,19841090.0,62.5485,22.766
522.0,892.0,1.0,2.0,975.0,29.0,564.0,45.0,509.0,56.0,334.0,74.0,997.0,97.0,3.942153e-05,57.8426,26117.46,19841090.0,64.2941,22.5554
518.0,966.0,6.0,4.0,729.0,13.0,448.0,72.0,567.0,94.0,454.0,59.0,613.0,54.0,9.923587e-06,55.2083,2861.474,1397392.0,63.5398,9.50517
